0.0068658,-0.569,0.83999,-0.76479,-0.1275,0.051886,0.99529,0.0021437,-0.19055,3
0.0091927,-0.58743,0.82843,-0.74953,-0.12496,0.059115,0.99488,0.0027548,-0.19761,3
0.011445,-0.60579,0.81573,-0.73649,-0.12625,0.063467,0.99435,0.0033442,-0.2046,3
0.013214,-0.62444,0.80297,-0.73589,-0.12839,0.068082,0.99375,0.0039315,-0.21154,3
0.015138,-0.64152,0.79011,-0.71386,-0.12534,0.07666,0.99309,0.0045113,-0.21834,3
0.01677,-0.65915,0.77719,-0.70212,-0.116,0.099251,0.99239,0.0049531,-0.22503,3
0.017465,-0.67639,0.76415,-0.69241,-0.10148,0.12523,0.99164,0.0051486,-0.2316,3
0.017468,-0.69232,0.75056,-0.68293,-0.093317,0.14445,0.99083,0.0051227,-0.23805,3
0.017102,-0.70651,0.73595,-0.67054,-0.088399,0.15529,0.98988,0.0049238,-0.24435,3
0.015941,-0.71921,0.72136,-0.66005,-0.082814,0.16056,0.98879,0.0046055,-0.25054,3
0.014907,-0.73276,0.70619,-0.65857,-0.078914,0.16794,0.98753,0.0041911,-0.25677,3
0.012692,-0.74545,0.69071,-0.66933,-0.075505,0.17628,0.98613,0.0036394,-0.263,3
0.010369,-0.75794,0.67412,-0.68196,-0.068988,0.19145,0.9846,0.0029065,-0.26932,3
0.0072589,-0.77078,0.65695,-0.6893,-0.063914,0.20844,0.98292,0.0019518,-0.27585,3
0.0034001,-0.78292,0.63865,-0.71042,-0.062964,0.2274,0.98108,0.00078809,-0.28263,3
-0.00080723,-0.7958,0.62036,-0.72941,-0.065012,0.23963,0.97912,-0.00055865,-0.28967,3
-0.0041738,-0.8094,0.60148,-0.75913,-0.066769,0.25667,0.97705,-0.0020184,-0.29698,3
-0.0092192,-0.82279,0.58044,-0.80079,-0.064624,0.28059,0.97499,-0.0036668,-0.30463,3
-0.014694,-0.83618,0.55743,-0.85671,-0.073228,0.29547,0.97292,-0.0054685,-0.31276,3
-0.02076,-0.84815,0.53251,-0.90974,-0.078226,0.30881,0.97088,-0.0073909,-0.32136,3
-0.027349,-0.86064,0.50695,-0.96844,-0.081585,0.32239,0.96886,-0.0094635,-0.3304,3
-0.034464,-0.87271,0.48037,-0.99953,-0.07599,0.34066,0.96687,-0.011707,-0.33973,3
-0.042133,-0.88331,0.45187,-1.013,-0.064959,0.36097,0.965,-0.014187,-0.34919,3
-0.050453,-0.8946,0.42348,-1.0327,-0.060683,0.37304,0.9632,-0.016846,-0.35889,3
-0.059274,-0.90462,0.39433,-1.044,-0.054866,0.37873,0.96152,-0.019597,-0.36876,3
-0.068062,-0.91363,0.36402,-1.056,-0.050019,0.38702,0.95993,-0.022444,-0.37879,3
-0.077419,-0.92277,0.33339,-1.0633,-0.038118,0.39682,0.95848,-0.025404,-0.38897,3
-0.087071,-0.93152,0.30292,-1.0653,-0.025942,0.4031,0.95718,-0.028474,-0.39919,3
-0.096701,-0.9395,0.27271,-1.0561,-0.014598,0.40688,0.95605,-0.03164,-0.40936,3
-0.10696,-0.94695,0.2423,-1.0602,-0.010126,0.40713,0.95506,-0.034839,-0.41945,3
-0.11693,-0.95345,0.21173,-1.0591,-0.0022064,0.40215,0.95418,-0.038027,-0.4295,3
-0.12734,-0.95863,0.18164,-1.0465,0.0071581,0.39613,0.95346,-0.041214,-0.43938,3
-0.13717,-0.96367,0.15276,-1.0128,0.015936,0.39092,0.95288,-0.044387,-0.449,3
-0.14644,-0.96838,0.12514,-0.96227,0.023713,0.37951,0.95245,-0.047508,-0.45819,3
-0.15586,-0.97224,0.099199,-0.90159,0.027993,0.36409,0.95216,-0.050547,-0.46683,3
-0.1648,-0.97522,0.075323,-0.83779,0.030061,0.3473,0.95198,-0.053469,-0.47486,3
-0.17345,-0.97669,0.053143,-0.75377,0.02838,0.32547,0.95189,-0.056233,-0.48222,3
-0.18084,-0.97795,0.032862,-0.6601,0.026685,0.29885,0.95189,-0.058774,-0.4889,3
-0.18797,-0.97863,0.014645,-0.57892,0.02721,0.27458,0.95199,-0.061099,-0.49487,3
-0.1945,-0.97834,-0.001825,-0.50388,0.032469,0.25507,0.95218,-0.063245,-0.50012,3
-0.20042,-0.9786,-0.015741,-0.42875,0.038168,0.23411,0.95246,-0.065232,-0.50472,4
-0.20597,-0.97872,-0.027513,-0.36161,0.040481,0.2084,0.95284,-0.067027,-0.50862,4
-0.21048,-0.97883,-0.037599,-0.29924,0.037261,0.18019,0.95327,-0.068578,-0.51188,4
-0.21448,-0.97852,-0.044856,-0.2267,0.030947,0.15169,0.95368,-0.069882,-0.51449,4
-0.21754,-0.9779,-0.050699,-0.145,0.029699,0.1328,0.95407,-0.070987,-0.51635,4
-0.22069,-0.97787,-0.054123,-0.09012,0.033465,0.12254,0.95447,-0.072008,-0.51755,4
-0.22354,-0.97777,-0.055801,-0.031248,0.032663,0.10266,0.95485,-0.072916,-0.51814,4
-0.22537,-0.97657,-0.055979,0.036484,0.024389,0.075191,0.9552,-0.073579,-0.5181,4
-0.22633,-0.97546,-0.0544,0.10901,0.018252,0.049446,0.95549,-0.073992,-0.51745,4
-0.22696,-0.97499,-0.050704,0.17185,0.015144,0.029105,0.95574,-0.074185,-0.51624,4
-0.22682,-0.97507,-0.045158,0.23083,0.0082843,0.01303,0.95594,-0.074202,-0.51454,4
-0.22654,-0.97463,-0.037937,0.29672,0.0043445,-0.0062542,0.9561,-0.074066,-0.51224,4
-0.22543,-0.97399,-0.029759,0.34853,-0.0087329,-0.026149,0.95616,-0.073746,-0.50947,4
-0.22296,-0.97393,-0.019807,0.40438,-0.024665,-0.049305,0.95607,-0.073172,-0.50633,4
-0.22043,-0.97484,-0.0080777,0.45734,-0.031786,-0.066609,0.9559,-0.072399,-0.50277,4
-0.21711,-0.97634,0.0053084,0.50987,-0.034575,-0.086411,0.95567,-0.071453,-0.49872,4
-0.21313,-0.97671,0.018819,0.5392,-0.034665,-0.093671,0.95544,-0.070376,-0.49427,1
-0.2105,-0.97565,0.03211,0.56299,-0.035207,-0.10054,0.95524,-0.069279,-0.48959,1
-0.20657,-0.97491,0.046939,0.59366,-0.041441,-0.11513,0.955,-0.068072,-0.48472,1
-0.20298,-0.97389,0.062662,0.62683,-0.032747,-0.1167,0.95481,-0.066807,-0.4796,1
-0.1993,-0.97411,0.079545,0.64788,-0.027987,-0.11899,0.95467,-0.065546,-0.47427,1
-0.19517,-0.97342,0.096634,0.675,-0.021899,-0.11769,0.95461,-0.064287,-0.46869,1
-0.1911,-0.97221,0.11373,0.69333,-0.018103,-0.12098,0.9546,-0.063015,-0.46294,1
-0.187,-0.97063,0.13206,0.70738,-0.016807,-0.12824,0.95461,-0.061673,-0.45706,1
-0.18279,-0.96768,0.15044,0.73244,-0.0097815,-0.12868,0.95467,-0.060299,-0.45094,1
-0.1786,-0.96534,0.16921,0.74168,-0.0028412,-0.12499,0.9548,-0.058944,-0.44473,1
-0.17458,-0.96292,0.18917,0.75523,0.0059314,-0.12497,0.95502,-0.05762,-0.43839,1
-0.17041,-0.95939,0.20961,0.77271,0.014754,-0.12739,0.95534,-0.056305,-0.43185,1
-0.16637,-0.95567,0.23028,0.78245,0.024625,-0.12615,0.95575,-0.05503,-0.42517,1
-0.16293,-0.95147,0.25125,0.78551,0.035547,-0.12587,0.95626,-0.053815,-0.41839,1
-0.15924,-0.94681,0.27214,0.79125,0.045282,-0.12491,0.95685,-0.05266,-0.41154,1
-0.15608,-0.9416,0.29345,0.81933,0.059509,-0.12136,0.95755,-0.051579,-0.40457,1
-0.15297,-0.93601,0.31527,0.85623,0.070973,-0.11669,0.95836,-0.050609,-0.3974,1
-0.15029,-0.92957,0.33772,0.88298,0.074031,-0.11587,0.95923,-0.049709,-0.39,1
-0.14786,-0.92263,0.36051,0.88491,0.071043,-0.11296,0.96011,-0.048843,-0.38249,1
-0.14523,-0.91521,0.38317,0.89237,0.06724,-0.10811,0.96099,-0.04799,-0.37489,1
-0.14277,-0.9078,0.40599,0.88623,0.060792,-0.10524,0.96185,-0.047146,-0.36727,1
-0.14053,-0.89948,0.42851,0.88472,0.058779,-0.10078,0.9627,-0.046314,-0.35961,1
-0.13835,-0.89044,0.45096,0.86967,0.054695,-0.091677,0.96354,-0.045532,-0.35195,1
-0.13607,-0.88039,0.47249,0.86771,0.051498,-0.082144,0.96434,-0.044804,-0.34428,1
-0.13432,-0.86955,0.49388,0.86553,0.045984,-0.0728,0.96509,-0.044137,-0.33664,1
-0.13224,-0.8586,0.51481,0.84982,0.035787,-0.06299,0.96575,-0.043498,-0.3291,1
-0.13047,-0.84778,0.53539,0.83729,0.027501,-0.054374,0.9663,-0.0429,-0.32167,1
-0.12902,-0.83668,0.55569,0.83077,0.026377,-0.04392,0.96677,-0.042371,-0.31431,1
-0.12767,-0.82523,0.57511,0.81419,0.027227,-0.029874,0.96723,-0.041928,-0.30694,1
-0.12716,-0.81258,0.59408,0.81337,0.038584,-0.02113,0.96768,-0.04161,-0.29962,1
-0.12635,-0.79898,0.61289,0.82883,0.04898,-0.020433,0.9682,-0.041392,-0.29224,1
-0.12583,-0.78434,0.63145,0.84827,0.055633,-0.022721,0.96879,-0.04125,-0.28477,1
-0.12553,-0.76899,0.64995,0.87279,0.063975,-0.027725,0.96945,-0.041181,-0.27721,1
-0.12558,-0.7531,0.66866,0.89938,0.073552,-0.036342,0.97026,-0.041172,-0.26947,1
-0.12588,-0.73645,0.68724,0.92925,0.085893,-0.044505,0.97119,-0.041229,-0.26151,1
-0.12649,-0.71927,0.70554,0.95433,0.098739,-0.054973,0.97223,-0.04137,-0.25335,1
-0.12706,-0.70097,0.72358,0.97381,0.10663,-0.062163,0.97332,-0.041567,-0.24508,1
-0.12787,-0.68237,0.74156,0.99436,0.118,-0.069635,0.97443,-0.041837,-0.23671,1
-0.12934,-0.66274,0.75912,1,0.13264,-0.077474,0.97559,-0.042206,-0.22823,1
-0.13067,-0.642,0.77591,0.99752,0.14257,-0.082259,0.97681,-0.042664,-0.21969,1
-0.13233,-0.62152,0.79209,0.98137,0.14843,-0.084944,0.97805,-0.043195,-0.21125,1
-0.13444,-0.6004,0.80758,0.96159,0.15382,-0.088652,0.97929,-0.043787,-0.20296,1
-0.13612,-0.57965,0.82264,0.9418,0.15817,-0.091272,0.98054,-0.044408,-0.19484,1
-0.13882,-0.55975,0.83688,0.90975,0.16197,-0.093505,0.98177,-0.045079,-0.18694,1
-0.14099,-0.53979,0.85022,0.87803,0.1614,-0.09446,0.98297,-0.045786,-0.17926,1
-0.14321,-0.52022,0.86267,0.84961,0.16204,-0.092776,0.98417,-0.046518,-0.17176,1
-0.14561,-0.50018,0.87467,0.82875,0.16831,-0.091629,0.98539,-0.047294,-0.16443,1
-0.14817,-0.47921,0.88568,0.81611,0.17636,-0.088727,0.98661,-0.048146,-0.15724,1
-0.15125,-0.45866,0.89573,0.79404,0.18641,-0.086962,0.98781,-0.049073,-0.15032,1
-0.15417,-0.44097,0.9059,0.75233,0.19093,-0.085689,0.98897,-0.050025,-0.14387,1
-0.15761,-0.42524,0.91606,0.69552,0.19531,-0.085224,0.99017,-0.051002,-0.13788,1
-0.16081,-0.41108,0.92451,0.60938,0.1946,-0.082596,0.99142,-0.051984,-0.13243,1
-0.16449,-0.39874,0.9319,0.52904,0.19254,-0.07888,0.9927,-0.052975,-0.12764,1
-0.16796,-0.38866,0.93845,0.44228,0.18368,-0.07716,0.99396,-0.053927,-0.12361,1
-0.17097,-0.38082,0.94442,0.35315,0.16941,-0.073212,0.9952,-0.054797,-0.12032,1
-0.17371,-0.37525,0.94916,0.2559,0.14901,-0.069432,0.99637,-0.055537,-0.11776,2
-0.17597,-0.37134,0.95245,0.15026,0.12006,-0.066353,0.99743,-0.056117,-0.11598,2
-0.17741,-0.36935,0.9547,0.045666,0.085977,-0.06385,0.99834,-0.056474,-0.11506,2
-0.17824,-0.37002,0.95492,-0.069579,0.051918,-0.057467,0.99907,-0.056594,-0.11509,2
-0.17819,-0.37347,0.95399,-0.18297,0.019559,-0.04972,0.99962,-0.056499,-0.1161,2
-0.17773,-0.37936,0.95119,-0.2893,-0.0077438,-0.039948,1,-0.056239,-0.11805,2
-0.17675,-0.38796,0.94724,-0.38707,-0.036411,-0.029823,1.0002,-0.055822,-0.1209,2
-0.17492,-0.39914,0.94186,-0.50347,-0.067033,-0.022146,1.0003,-0.055221,-0.12463,2
-0.17253,-0.41207,0.93473,-0.60166,-0.093713,-0.015886,1.0001,-0.05444,-0.12922,2
-0.16982,-0.4269,0.92606,-0.68369,-0.11693,-0.007514,0.99986,-0.053507,-0.13459,2
-0.16639,-0.44368,0.91603,-0.76525,-0.14049,-0.00066988,0.99945,-0.052429,-0.14066,2
-0.16273,-0.46183,0.90511,-0.8337,-0.15923,0.0011808,0.99892,-0.051217,-0.14737,3
-0.15844,-0.4811,0.893,-0.88896,-0.17816,0.0018272,0.99831,-0.049876,-0.15462,3
-0.15397,-0.50163,0.88019,-0.94224,-0.19632,-0.000258,0.99763,-0.048405,-0.16234,3
-0.1493,-0.52285,0.86603,-0.97223,-0.20493,-0.0033563,0.99691,-0.046857,-0.17044,3
-0.14404,-0.54438,0.8516,-1.0092,-0.21961,-0.004936,0.99617,-0.045258,-0.17883,3
-0.13889,-0.56642,0.83575,-1.0402,-0.22931,-0.0028226,0.99537,-0.043628,-0.18754,3
-0.13362,-0.58859,0.81957,-1.0575,-0.23421,-0.0014093,0.99452,-0.041988,-0.19647,3
-0.12827,-0.61117,0.80229,-1.0711,-0.24186,-0.00020586,0.99362,-0.040351,-0.20553,3
-0.12312,-0.63354,0.78449,-1.083,-0.24677,0.0019531,0.99258,-0.038719,-0.21471,3
-0.11777,-0.65579,0.76621,-1.0872,-0.25113,0.0032276,0.99141,-0.0371,-0.22393,3
-0.11225,-0.67735,0.74732,-1.0838,-0.25533,0.0046765,0.99013,-0.035493,-0.23313,3
-0.10699,-0.6982,0.72833,-1.0843,-0.25567,0.0048596,0.98874,-0.033921,-0.24226,3
-0.10179,-0.71871,0.70897,-1.0799,-0.25878,0.007321,0.98727,-0.032381,-0.25134,3
-0.096645,-0.73849,0.68916,-1.0627,-0.25986,0.0080005,0.98574,-0.030838,-0.26029,3
-0.091533,-0.75719,0.66963,-1.0316,-0.25854,0.0073475,0.98415,-0.029311,-0.26906,3
-0.08669,-0.7745,0.65053,-0.98871,-0.25207,0.0042817,0.98252,-0.02781,-0.27753,3
-0.081628,-0.79072,0.63113,-0.94031,-0.24695,-0.0010674,0.98088,-0.026314,-0.28558,3
-0.076827,-0.80601,0.61173,-0.90173,-0.24454,-0.0024317,0.97918,-0.024837,-0.29336,3
-0.072096,-0.8188,0.5922,-0.85294,-0.24177,0.0038249,0.97741,-0.023436,-0.3009,3
-0.067414,-0.83053,0.57255,-0.81427,-0.24083,0.014989,0.97556,-0.022169,-0.30818,3
-0.064061,-0.84104,0.55235,-0.78032,-0.23198,0.035935,0.97362,-0.021145,-0.31526,3
-0.061588,-0.85212,0.5332,-0.7726,-0.23082,0.049367,0.97156,-0.020355,-0.32226,3
-0.058803,-0.86374,0.51378,-0.77559,-0.23237,0.057994,0.96939,-0.019677,-0.32929,3
-0.057328,-0.87577,0.49458,-0.78898,-0.23592,0.069896,0.96719,-0.019151,-0.33637,3
-0.055692,-0.88662,0.47485,-0.80903,-0.24524,0.067966,0.96496,-0.018716,-0.34343,3
-0.054128,-0.89565,0.45392,-0.8115,-0.24194,0.081261,0.96271,-0.018379,-0.35051,3
-0.054624,-0.90393,0.43297,-0.78647,-0.22533,0.10255,0.96054,-0.018296,-0.35755,3
-0.055342,-0.9124,0.41226,-0.78982,-0.21608,0.12279,0.95845,-0.018434,-0.36461,3
-0.056461,-0.92034,0.39184,-0.80319,-0.2073,0.13831,0.95642,-0.01877,-0.37166,3
-0.058257,-0.92723,0.37019,-0.81436,-0.19778,0.15583,0.95445,-0.019285,-0.37878,3
-0.060947,-0.93322,0.34827,-0.81767,-0.18408,0.17175,0.95256,-0.020004,-0.38602,3
-0.064155,-0.93934,0.32633,-0.80994,-0.1702,0.18999,0.95075,-0.020919,-0.39329,3
-0.067735,-0.94571,0.3043,-0.80876,-0.15876,0.20502,0.94902,-0.022017,-0.40056,3
-0.071524,-0.95069,0.28178,-0.79581,-0.14924,0.21445,0.94736,-0.023258,-0.40782,3
-0.075944,-0.95462,0.25793,-0.78616,-0.13623,0.22217,0.94579,-0.024608,-0.41508,3
-0.080869,-0.95762,0.23435,-0.78453,-0.11909,0.2322,0.94436,-0.026062,-0.42238,3
-0.086277,-0.96092,0.21057,-0.77867,-0.092979,0.24572,0.94313,-0.027667,-0.42969,3
-0.092151,-0.96473,0.18844,-0.74269,-0.070276,0.25445,0.9421,-0.029445,-0.43685,3
-0.09793,-0.96919,0.16786,-0.70183,-0.055895,0.25707,0.94123,-0.031314,-0.44371,3
-0.10387,-0.97292,0.14874,-0.67364,-0.048808,0.25225,0.94047,-0.033191,-0.45023,3
-0.1095,-0.97612,0.13067,-0.63161,-0.044713,0.24439,0.93976,-0.035031,-0.45636,3
-0.11506,-0.97958,0.11356,-0.57549,-0.044475,0.2398,0.93907,-0.036833,-0.46206,3
-0.12062,-0.9839,0.098328,-0.53167,-0.042637,0.22966,0.93841,-0.038587,-0.46732,3
-0.12591,-0.98697,0.084022,-0.48395,-0.033355,0.22233,0.9378,-0.040313,-0.47197,3
-0.1312,-0.98931,0.071761,-0.42845,-0.017605,0.21511,0.9373,-0.042019,-0.47608,4
-0.13619,-0.99088,0.061044,-0.36134,0.00023724,0.20716,0.93693,-0.043701,-0.47958,4
-0.14071,-0.99254,0.052951,-0.28503,0.011268,0.19714,0.93668,-0.045333,-0.48245,4
-0.14557,-0.99454,0.046974,-0.21573,0.021017,0.18085,0.93657,-0.046884,-0.48466,4
-0.14988,-0.99634,0.043482,-0.14952,0.025995,0.15636,0.93655,-0.048277,-0.48619,4
-0.15296,-0.99788,0.042023,-0.077557,0.023982,0.12427,0.93659,-0.049411,-0.48701,4
-0.15501,-0.99876,0.042782,0.0095862,0.019885,0.090751,0.93665,-0.050241,-0.48705,4
-0.15651,-0.99867,0.046221,0.10315,0.016244,0.055908,0.93675,-0.05075,-0.48625,4
-0.15689,-0.99792,0.05184,0.20292,0.012156,0.021392,0.93689,-0.050946,-0.48455,4
-0.15641,-0.99691,0.060265,0.29817,0.012112,-0.010393,0.93707,-0.050836,-0.48205,4
-0.15511,-0.99572,0.070946,0.38372,0.010661,-0.036968,0.9373,-0.050477,-0.47878,4
-0.15312,-0.99405,0.083719,0.45265,0.0090576,-0.061679,0.93756,-0.049893,-0.47479,4
-0.15023,-0.99152,0.097936,0.51354,0.00063428,-0.079961,0.93779,-0.049114,-0.47019,1
-0.14693,-0.98895,0.11341,0.56145,-0.0079556,-0.088196,0.93796,-0.048203,-0.4652,1
-0.14399,-0.98564,0.13039,0.5861,-0.013087,-0.095381,0.93809,-0.04724,-0.45984,1
-0.14034,-0.98293,0.14823,0.60616,-0.018443,-0.101,0.93819,-0.046232,-0.45412,1
-0.13728,-0.98004,0.16703,0.63187,-0.018845,-0.10766,0.93826,-0.045187,-0.4481,1
-0.13311,-0.97678,0.18709,0.63903,-0.023928,-0.1241,0.93831,-0.044029,-0.4419,1
-0.12858,-0.97249,0.20591,0.65736,-0.023051,-0.13141,0.93835,-0.042766,-0.43561,1
-0.12484,-0.96853,0.2255,0.66403,-0.021461,-0.13456,0.93843,-0.041505,-0.42929,1
-0.12032,-0.96445,0.24504,0.67582,-0.018516,-0.135,0.93852,-0.040225,-0.42289,1
-0.11693,-0.96002,0.2642,0.6901,-0.00082191,-0.11399,0.93871,-0.039062,-0.41646,1
-0.11443,-0.95551,0.28329,0.68893,0.010022,-0.10203,0.93901,-0.038078,-0.40999,1
-0.11149,-0.95114,0.30263,0.66801,0.012941,-0.095524,0.93931,-0.037161,-0.40363,1
-0.10887,-0.94613,0.32108,0.64923,0.018706,-0.088957,0.93964,-0.036322,-0.39744,1
-0.10665,-0.9401,0.33824,0.63737,0.025424,-0.07898,0.93999,-0.035567,-0.39142,1
-0.10459,-0.9344,0.35492,0.61762,0.033376,-0.067173,0.94039,-0.034913,-0.38563,1
-0.10274,-0.92892,0.37059,0.60225,0.041125,-0.053136,0.94081,-0.034379,-0.38007,1
-0.10117,-0.92239,0.38525,0.58502,0.051581,-0.043627,0.94127,-0.033966,-0.3747,1
-0.10071,-0.91558,0.399,0.55993,0.065354,-0.029549,0.9418,-0.033689,-0.36963,1
-0.10089,-0.90946,0.41207,0.52767,0.079164,-0.010966,0.94242,-0.033588,-0.36486,1
-0.10112,-0.90389,0.42547,0.50359,0.090051,0.0032958,0.94311,-0.033644,-0.36031,1
-0.1016,-0.90005,0.43864,0.48206,0.097926,0.015747,0.94383,-0.033851,-0.356,1
-0.102,-0.89588,0.45204,0.4741,0.099222,0.014726,0.94457,-0.034131,-0.35177,1
-0.10255,-0.89072,0.4641,0.46843,0.09983,0.017051,0.94529,-0.034456,-0.34758,1
-0.10417,-0.88498,0.47561,0.4578,0.10638,0.022555,0.94601,-0.034871,-0.34349,1
-0.10587,-0.87935,0.4865,0.46131,0.11285,0.036126,0.94671,-0.035423,-0.33949,1
-0.10799,-0.87438,0.49739,0.44567,0.11717,0.053735,0.94737,-0.036126,-0.33565,1
-0.11086,-0.86874,0.50806,0.42799,0.12694,0.063184,0.94806,-0.036964,-0.33187,1
-0.11396,-0.86205,0.5175,0.41962,0.13158,0.076237,0.94875,-0.037905,-0.32812,1
-0.11685,-0.85538,0.52692,0.42653,0.14014,0.082775,0.94946,-0.038924,-0.32447,1
-0.11997,-0.84978,0.53701,0.43488,0.13982,0.083897,0.95022,-0.039984,-0.32085,1
-0.12317,-0.84475,0.54769,0.44281,0.12701,0.077386,0.95095,-0.040981,-0.3172,1
-0.12632,-0.83926,0.55854,0.46099,0.11894,0.063247,0.95166,-0.041853,-0.3134,1
-0.12843,-0.83109,0.56916,0.50424,0.1142,0.045364,0.95237,-0.042591,-0.3092,1
-0.13065,-0.82267,0.58043,0.54307,0.12096,0.036325,0.95312,-0.043275,-0.3046,1
-0.13314,-0.81351,0.59285,0.58046,0.13345,0.031717,0.95395,-0.044008,-0.29959,1
-0.13613,-0.80293,0.60618,0.63314,0.15023,0.024383,0.95489,-0.044828,-0.29417,1
-0.13886,-0.79137,0.61992,0.67339,0.16349,0.015671,0.95596,-0.045709,-0.28836,1
-0.14197,-0.7795,0.63467,0.69887,0.17624,0.0090581,0.95714,-0.046641,-0.2823,1
-0.14495,-0.76603,0.64947,0.73075,0.18718,0.0037851,0.95843,-0.047631,-0.27592,1
-0.14833,-0.75124,0.66465,0.74937,0.19448,-0.0021634,0.95979,-0.048668,-0.26929,1
-0.15173,-0.73619,0.67966,0.76538,0.2005,-0.0088447,0.96121,-0.049722,-0.26254,1
-0.15523,-0.72074,0.69453,0.76286,0.20509,-0.016218,0.96268,-0.050778,-0.25573,1
-0.15894,-0.70495,0.70947,0.75366,0.20683,-0.023662,0.96418,-0.05183,-0.24895,1
-0.16212,-0.68908,0.72377,0.76247,0.20812,-0.026973,0.96567,-0.05286,-0.24219,1
-0.16542,-0.67388,0.73806,0.75068,0.20807,-0.030172,0.96716,-0.053895,-0.23549,1
-0.16843,-0.65838,0.7517,0.71961,0.20724,-0.033629,0.96862,-0.054919,-0.22887,1
-0.17182,-0.6403,0.76405,0.73917,0.21719,-0.026822,0.97004,-0.056,-0.22231,1
-0.1758,-0.62576,0.77735,0.72033,0.2174,-0.02535,0.97146,-0.057147,-0.21596,1
-0.17986,-0.61209,0.79014,0.69401,0.20922,-0.027401,0.97286,-0.058275,-0.20983,1
-0.18323,-0.59874,0.80195,0.65029,0.19603,-0.032156,0.97422,-0.059315,-0.20394,1
-0.18649,-0.58626,0.81275,0.59964,0.18004,-0.038184,0.97553,-0.060241,-0.19841,1
