0.14484,0.073274,0.1083,0.13256,0.18084,0.30551,1.5056,0.75403,1
0.14459,0.072432,0.10926,0.12966,0.18236,0.30445,1.4922,0.75111,1
0.14269,0.070823,0.10648,0.12559,0.18339,0.30366,1.4693,0.74319,1
0.13987,0.068176,0.10632,0.11999,0.18199,0.30074,1.4441,0.73114,1
0.13518,0.065558,0.10634,0.11427,0.18215,0.29481,1.4032,0.71404,1
0.13055,0.063111,0.1046,0.10897,0.18058,0.28888,1.3509,0.6929,1
0.12525,0.060775,0.1035,0.10274,0.17729,0.28382,1.3011,0.66949,1
0.12052,0.057537,0.10145,0.096049,0.17286,0.27378,1.26,0.64597,1
0.115,0.053947,0.099356,0.090036,0.17079,0.27084,1.2174,0.62511,1
0.1102,0.051999,0.098739,0.085507,0.16712,0.26235,1.152,0.59343,1
0.1048,0.048241,0.095478,0.07818,0.16251,0.25357,1.0991,0.56194,1
0.098812,0.043771,0.091479,0.071211,0.15741,0.2416,1.0365,0.54142,1
0.092445,0.040092,0.087463,0.064511,0.152,0.23586,0.98532,0.51465,1
0.086259,0.033763,0.082425,0.058111,0.14617,0.22447,0.92351,0.493,1
0.079314,0.02982,0.078134,0.052199,0.14162,0.21297,0.85345,0.46347,1
0.069168,0.022792,0.072692,0.045313,0.13542,0.20255,0.79412,0.43731,1
0.064267,0.018735,0.066735,0.040041,0.13124,0.19515,0.73958,0.41531,4
0.059673,0.017322,0.06144,0.03555,0.12856,0.18463,0.68559,0.38755,4
0.054363,0.015746,0.056988,0.030535,0.12378,0.17226,0.63488,0.36763,4
0.051458,0.014878,0.052385,0.025798,0.11659,0.1642,0.57426,0.34584,4
0.04725,0.01451,0.047824,0.021177,0.11058,0.1557,0.53042,0.32498,4
0.043885,0.014074,0.043952,0.019906,0.10471,0.14725,0.48236,0.3062,4
0.04384,0.014713,0.037989,0.017434,0.096891,0.13982,0.4512,0.2857,4
0.041222,0.014811,0.033649,0.01486,0.090056,0.133,0.41927,0.27375,4
0.041263,0.01558,0.029235,0.012718,0.08355,0.121,0.3776,0.25946,4
0.041566,0.016081,0.024048,0.011011,0.077788,0.11181,0.35231,0.24754,4
0.043536,0.017623,0.019829,0.0085423,0.070857,0.10578,0.32993,0.22901,4
0.043766,0.017043,0.014126,0.0077973,0.063911,0.097766,0.29445,0.20929,4
0.047168,0.019256,0.0078209,0.0063042,0.056877,0.090657,0.27946,0.19472,4
0.048,0.019509,0.0019527,0.005394,0.051674,0.083314,0.26136,0.18597,2
0.049468,0.021128,-0.0029456,0.0043735,0.045857,0.07476,0.25093,0.17314,2
0.051759,0.023388,-0.005073,0.0038474,0.040604,0.070074,0.23667,0.15845,2
0.053136,0.029318,-0.0038569,0.0021216,0.03601,0.064968,0.21683,0.14674,2
0.055095,0.033823,-0.0013082,0.0013828,0.033445,0.059733,0.20112,0.13126,2
0.058297,0.041512,-0.00046968,0.00089182,0.030776,0.052763,0.19213,0.1217,2
0.061689,0.047468,0.0016676,0.00062374,0.029359,0.047754,0.17786,0.1167,2
0.063758,0.055072,0.004881,0.00054881,0.026295,0.044662,0.16303,0.11388,2
0.067005,0.064995,0.0078835,0.00078171,0.026014,0.041715,0.14253,0.10184,2
0.069783,0.074363,0.01214,0.00056306,0.026746,0.040687,0.13085,0.095277,2
0.073159,0.081167,0.015308,0.00087002,0.02649,0.040875,0.11671,0.088102,2
0.075996,0.0869,0.018455,0.00065814,0.024877,0.038497,0.11009,0.088791,2
0.079642,0.096103,0.024042,0.0015353,0.024693,0.035161,0.096893,0.083753,2
0.080882,0.10311,0.028269,0.0017734,0.024709,0.037212,0.090913,0.084024,2
0.083723,0.11099,0.034996,0.0017929,0.024182,0.037121,0.079941,0.083302,2
0.0839,0.1212,0.041945,0.0018813,0.024798,0.038849,0.073147,0.086989,2
0.087926,0.13058,0.046876,0.0025663,0.025421,0.04354,0.068974,0.095692,2
0.091226,0.13604,0.053036,0.003625,0.02558,0.047814,0.068534,0.10252,2
0.09523,0.14651,0.059153,0.0045192,0.026911,0.05293,0.071453,0.10941,2
0.097998,0.15758,0.066335,0.0052379,0.029328,0.062555,0.073233,0.11608,3
0.10134,0.17413,0.075893,0.0058244,0.030694,0.069878,0.075459,0.12649,3
0.10414,0.1874,0.083321,0.0070996,0.034212,0.07874,0.080812,0.13865,3
0.10609,0.20209,0.092406,0.0076042,0.03501,0.083014,0.083928,0.1454,3
0.10937,0.21675,0.10099,0.0094722,0.038983,0.094036,0.089762,0.15714,3
0.11194,0.23165,0.1095,0.012203,0.04361,0.10533,0.09938,0.17363,3
0.11658,0.25163,0.11922,0.01433,0.047717,0.11737,0.11021,0.18943,3
0.11826,0.26183,0.1249,0.015896,0.051074,0.12848,0.12008,0.20292,3
0.12393,0.27777,0.13334,0.018318,0.056091,0.1424,0.12947,0.2162,3
0.12945,0.29183,0.14004,0.019879,0.059312,0.15258,0.13929,0.22606,3
0.13276,0.30052,0.14532,0.021382,0.062541,0.16253,0.14912,0.23684,3
0.13573,0.31005,0.15035,0.022761,0.064278,0.1713,0.15659,0.24439,3
0.13831,0.32212,0.15452,0.024298,0.067942,0.18159,0.16403,0.25174,3
0.14036,0.32907,0.15855,0.025282,0.071104,0.19225,0.1699,0.25859,3
0.14225,0.33061,0.1594,0.024077,0.072597,0.19971,0.17514,0.26211,3
0.14192,0.33268,0.1597,0.019811,0.07425,0.20634,0.17985,0.26427,3
0.14481,0.33832,0.16166,0.019934,0.075574,0.21108,0.18189,0.26469,3
0.14501,0.3363,0.16182,0.022015,0.076673,0.21466,0.18387,0.26405,3
0.14698,0.33838,0.16123,0.019168,0.0769,0.21692,0.18483,0.26189,3
0.14657,0.34247,0.16105,0.022141,0.077179,0.21721,0.18336,0.25777,3
0.14603,0.34442,0.16075,0.024972,0.077254,0.21502,0.18148,0.25155,3
0.14641,0.34643,0.16149,0.028951,0.076573,0.21065,0.17881,0.24506,3
0.14553,0.34498,0.16063,0.028786,0.076076,0.20598,0.17512,0.23605,3
0.14446,0.34473,0.16097,0.031097,0.075219,0.19975,0.16957,0.22499,3
0.14262,0.34319,0.15886,0.035634,0.073722,0.19102,0.1615,0.2125,3
0.14077,0.33646,0.15553,0.039699,0.07139,0.18099,0.15355,0.1998,3
0.13788,0.3295,0.15216,0.043372,0.069142,0.16959,0.14302,0.18925,3
0.13461,0.31872,0.1481,0.046854,0.067419,0.15918,0.13279,0.17617,3
0.12937,0.30765,0.14212,0.049861,0.064339,0.14672,0.1224,0.16238,3
0.12549,0.29312,0.13471,0.051924,0.061141,0.13413,0.11351,0.14587,3
0.12052,0.27547,0.1283,0.054058,0.059497,0.12353,0.10411,0.13583,3
0.11542,0.2569,0.11926,0.056187,0.05645,0.11136,0.096752,0.12536,3
0.10887,0.23918,0.11175,0.057734,0.052829,0.097939,0.086693,0.11743,3
0.10285,0.22327,0.1046,0.058525,0.050553,0.085908,0.078837,0.10753,3
0.09631,0.2041,0.096758,0.058446,0.04859,0.0776,0.070597,0.10037,3
0.091526,0.18757,0.089279,0.059134,0.047654,0.067031,0.063942,0.095568,3
0.086588,0.17141,0.082307,0.059581,0.046199,0.05879,0.058684,0.092886,3
0.083817,0.15432,0.076187,0.061471,0.047218,0.051842,0.057029,0.08842,3
0.079065,0.13883,0.070542,0.061516,0.046448,0.045177,0.059376,0.080717,2
0.074314,0.12977,0.065773,0.061551,0.047412,0.040862,0.058597,0.07483,2
0.068943,0.11883,0.062658,0.061271,0.04912,0.036644,0.057905,0.070491,2
0.066493,0.10984,0.059383,0.062321,0.051519,0.034551,0.059944,0.067612,2
0.061955,0.09676,0.054263,0.061786,0.05414,0.033154,0.062895,0.059917,2
0.058422,0.086479,0.051061,0.061881,0.056832,0.032775,0.069125,0.057445,2
0.055321,0.074656,0.046035,0.061404,0.061017,0.038319,0.079684,0.059427,2
0.052687,0.06491,0.042841,0.061113,0.065849,0.039,0.086139,0.05812,2
0.04993,0.053998,0.039166,0.05943,0.069665,0.041579,0.091029,0.057018,2
0.047019,0.039877,0.033663,0.057755,0.073705,0.04393,0.098228,0.055417,2
0.045786,0.03469,0.032777,0.056622,0.077918,0.048285,0.10672,0.05393,2
0.043728,0.026527,0.029145,0.054571,0.078819,0.046609,0.1062,0.051378,2
0.042305,0.019356,0.027032,0.051635,0.081971,0.050433,0.11328,0.048926,2
0.04051,0.015563,0.025959,0.048553,0.083026,0.054415,0.11536,0.044658,2
0.0373,0.011284,0.025143,0.046652,0.086242,0.058838,0.11625,0.045489,2
0.036548,0.0041464,0.023537,0.041003,0.08698,0.064636,0.12592,0.048178,2
0.035971,-0.00021034,0.022057,0.037623,0.090067,0.071127,0.14273,0.049545,2
0.036828,0.0018725,0.022648,0.03591,0.093603,0.076773,0.16093,0.057188,2
0.038218,0.0044781,0.025395,0.039576,0.099609,0.083715,0.17204,0.071496,2
0.039984,0.0041762,0.026496,0.044319,0.10564,0.092051,0.18757,0.092546,2
0.042619,0.0096766,0.02812,0.045655,0.11001,0.096075,0.20259,0.10958,2
0.044281,0.016016,0.032154,0.053114,0.11389,0.10096,0.22924,0.13173,2
0.049006,0.0179,0.035013,0.059261,0.11822,0.10792,0.2659,0.15709,4
0.053318,0.022656,0.038795,0.064614,0.12241,0.11643,0.30314,0.18096,4
0.055876,0.024534,0.042308,0.070071,0.12705,0.12629,0.34221,0.20184,4
0.059871,0.03068,0.048064,0.081686,0.132,0.1352,0.38324,0.22732,4
0.064972,0.034192,0.05157,0.091523,0.13499,0.14601,0.44798,0.25631,4
0.068487,0.037845,0.05706,0.10025,0.13952,0.15751,0.50968,0.28357,4
0.074045,0.042273,0.062324,0.11052,0.14525,0.17114,0.56992,0.31278,4
0.079431,0.046801,0.068265,0.12099,0.15135,0.1837,0.64728,0.34493,4
0.084208,0.050899,0.071812,0.12931,0.15543,0.19583,0.71089,0.37179,4
0.089385,0.054608,0.073116,0.13863,0.15966,0.20645,0.77441,0.40063,1
0.092376,0.057844,0.07336,0.14631,0.16388,0.21492,0.82458,0.42597,1
0.095381,0.060797,0.079964,0.15301,0.16583,0.22342,0.88315,0.44893,1
0.097789,0.06314,0.086835,0.15785,0.16722,0.22994,0.9309,0.46448,1
0.10003,0.065364,0.092679,0.16204,0.16968,0.23544,0.97574,0.47985,1
0.1016,0.066943,0.098189,0.1654,0.1721,0.24118,1.015,0.49283,1
0.10209,0.067941,0.10277,0.16809,0.17314,0.24102,1.048,0.5009,1
0.10184,0.068612,0.10689,0.16946,0.17399,0.24576,1.0763,0.50684,1
0.099426,0.068455,0.11046,0.16958,0.17401,0.24863,1.0971,0.50833,1
0.098522,0.067905,0.11171,0.16758,0.17247,0.24905,1.1115,0.50878,1
0.096302,0.066925,0.11341,0.16499,0.17101,0.24917,1.1148,0.50361,1
0.093965,0.065536,0.11436,0.16139,0.16847,0.24865,1.1127,0.49417,1
0.09184,0.06391,0.11339,0.15711,0.16566,0.24563,1.1046,0.48079,1
0.088536,0.060992,0.11161,0.15023,0.162,0.23969,1.0869,0.46357,1
0.086118,0.058194,0.10915,0.14391,0.15762,0.23451,1.0631,0.44601,1
0.082752,0.054731,0.10605,0.13546,0.15321,0.22832,1.0319,0.42371,1
0.080585,0.052035,0.10308,0.12811,0.15083,0.22124,0.98785,0.39856,1
0.077001,0.048363,0.098353,0.11915,0.14525,0.21449,0.93914,0.37313,1
0.073334,0.044951,0.093493,0.10937,0.13858,0.20562,0.88665,0.34566,1
0.06827,0.041187,0.087936,0.099211,0.13164,0.19543,0.82356,0.31418,1
0.06384,0.036708,0.081776,0.088312,0.12383,0.18387,0.75536,0.28364,4
0.059159,0.032508,0.075174,0.077017,0.11738,0.1755,0.6928,0.25388,4
0.053613,0.028017,0.068271,0.066355,0.10963,0.16556,0.62155,0.22625,4
0.048946,0.023658,0.061596,0.055899,0.10341,0.15557,0.55667,0.20592,4
0.046299,0.020163,0.054115,0.044469,0.098428,0.15133,0.50101,0.18609,4
0.043131,0.016293,0.047806,0.037052,0.095175,0.1429,0.43901,0.16943,4
0.040979,0.012519,0.041162,0.028765,0.089552,0.13373,0.3732,0.15688,4
0.038518,0.0079975,0.035224,0.022813,0.086085,0.12549,0.3105,0.14605,4
0.03657,0.0049193,0.030455,0.018464,0.080982,0.11666,0.26136,0.13397,2
0.034315,0.0027294,0.025632,0.01172,0.07469,0.10802,0.21852,0.12023,2
0.033188,0.0022622,0.021636,0.007603,0.069506,0.10289,0.18725,0.11267,2
0.033418,0.0030285,0.019242,0.0059552,0.066524,0.099602,0.15851,0.10309,2
0.032001,0.0027368,0.01562,0.0030411,0.063957,0.096751,0.13064,0.093646,2
0.03285,0.0028656,0.012568,0.0027715,0.061228,0.093626,0.11254,0.088501,2
0.034486,0.0014856,0.0091576,0.0026458,0.058664,0.091235,0.10467,0.089595,2
0.036943,0.0012902,0.006154,0.0026543,0.056174,0.091109,0.1085,0.089459,2
0.038552,0.0038278,0.0046757,0.0043902,0.056202,0.091103,0.096045,0.088331,2
0.041496,0.0078789,0.0023875,0.0060531,0.055357,0.09,0.090669,0.089809,2
0.043178,0.011366,0.00058997,0.0066646,0.053856,0.087924,0.091688,0.092376,2
0.044708,0.012971,-0.0037032,0.0063448,0.051113,0.085531,0.076787,0.090302,2
0.04676,0.015665,-0.0031917,0.0081015,0.049869,0.083456,0.073168,0.092614,2
0.047061,0.019649,-0.00032966,0.0078758,0.048372,0.07984,0.065896,0.09028,2
0.048617,0.026179,0.0073195,0.0080396,0.046843,0.078171,0.06991,0.090788,2
0.048733,0.031076,0.0096698,0.0075754,0.044797,0.073879,0.066155,0.088788,2
0.050219,0.036583,0.010915,0.0080046,0.044592,0.071759,0.065936,0.091499,2
0.052632,0.042752,0.014112,0.0073457,0.043657,0.069826,0.067041,0.092484,2
0.05386,0.052982,0.017607,0.0071542,0.041911,0.068409,0.067518,0.092991,2
0.05481,0.063567,0.021321,0.0069711,0.040591,0.071295,0.072253,0.093073,2
0.056421,0.073165,0.024646,0.0064095,0.039493,0.070069,0.071451,0.092393,2
0.060006,0.076548,0.025147,0.0068276,0.039161,0.068541,0.074369,0.092941,2
0.061888,0.085887,0.028896,0.0065714,0.037913,0.069141,0.073454,0.091494,2
0.064755,0.096565,0.032921,0.0073543,0.038126,0.069252,0.076408,0.091457,2
0.06711,0.10297,0.035123,0.0074379,0.038999,0.07021,0.081116,0.095407,2
0.069727,0.11302,0.038945,0.0076541,0.039741,0.073044,0.084804,0.099721,2
0.072281,0.12188,0.042768,0.0072779,0.038612,0.076608,0.088791,0.10198,2
0.076009,0.1273,0.045117,0.0077496,0.041176,0.083206,0.093134,0.10762,2
0.079739,0.13909,0.050193,0.0085257,0.04285,0.088225,0.096661,0.11147,2
0.083295,0.15184,0.056105,0.0096257,0.042151,0.090421,0.10153,0.11824,3
0.087444,0.16571,0.062427,0.011439,0.045143,0.10039,0.10695,0.12627,3
0.091173,0.17706,0.068832,0.014069,0.048832,0.10966,0.11139,0.13444,3
0.095177,0.18832,0.075776,0.015941,0.051648,0.1187,0.11644,0.14123,3
0.098842,0.19964,0.082794,0.01825,0.055611,0.12895,0.12331,0.15039,3
0.10215,0.20752,0.088418,0.0202,0.058745,0.13731,0.12897,0.15933,3
0.10674,0.21516,0.093469,0.022821,0.063131,0.1501,0.13781,0.16946,3
0.11131,0.22507,0.099804,0.025371,0.06724,0.16145,0.14466,0.17913,3
0.11526,0.23439,0.10648,0.027854,0.071447,0.17128,0.14992,0.18738,3
0.11885,0.24059,0.11151,0.026377,0.075813,0.18441,0.15647,0.19401,3
0.12162,0.2469,0.11642,0.029548,0.08111,0.19471,0.16296,0.20148,3
0.12351,0.25713,0.12302,0.032259,0.084939,0.20472,0.16799,0.20584,3
0.12532,0.2616,0.12603,0.033565,0.088228,0.21354,0.17279,0.2125,3
0.12632,0.26326,0.12753,0.033837,0.091398,0.22013,0.17521,0.21662,3
0.12697,0.26603,0.13102,0.034596,0.093858,0.22541,0.17797,0.21954,3
0.12855,0.26445,0.13133,0.035506,0.096433,0.22959,0.17941,0.22083,3
0.12886,0.26186,0.13029,0.035763,0.09665,0.23059,0.17845,0.21766,3
0.12748,0.25876,0.12943,0.034877,0.097454,0.23069,0.17921,0.21889,3
0.12685,0.26059,0.13034,0.037173,0.097521,0.22844,0.17651,0.22003,3
0.12635,0.26283,0.131,0.04047,0.098075,0.22575,0.17514,0.22248,3
0.12563,0.26095,0.12915,0.041986,0.097572,0.22087,0.17267,0.22081,3
0.12564,0.25687,0.12679,0.043983,0.095749,0.21442,0.16895,0.21996,3
0.12428,0.25769,0.12585,0.04569,0.094208,0.20749,0.1639,0.2182,3
0.12297,0.25551,0.12471,0.049446,0.092969,0.19867,0.15785,0.21654,3
0.11924,0.25631,0.12316,0.04993,0.090167,0.18804,0.15203,0.21282,3
0.11867,0.25148,0.12084,0.051892,0.087429,0.17884,0.14803,0.20927,3
0.11499,0.24698,0.11834,0.053557,0.084228,0.16802,0.14411,0.20526,3
0.11374,0.24068,0.11453,0.054562,0.080722,0.15726,0.1396,0.20221,3
0.11256,0.23502,0.11184,0.057077,0.077275,0.14635,0.13434,0.19726,3
0.10788,0.23011,0.10702,0.059759,0.074034,0.13464,0.12737,0.19166,3
0.10492,0.22306,0.10203,0.062729,0.069774,0.12184,0.12131,0.18679,3
0.10251,0.21372,0.095725,0.065447,0.067543,0.10948,0.11413,0.18321,3
0.10084,0.20288,0.089864,0.067238,0.063434,0.098077,0.11064,0.18093,3
0.096048,0.19861,0.086788,0.067629,0.060202,0.089298,0.10667,0.17739,3
0.095734,0.19037,0.081483,0.068738,0.058163,0.080376,0.1056,0.17642,3
0.093737,0.17974,0.075328,0.068662,0.054529,0.072506,0.10389,0.17498,3
0.092657,0.17303,0.071474,0.068982,0.051763,0.06508,0.10177,0.17171,3
0.091821,0.16375,0.066713,0.068988,0.05024,0.058539,0.10095,0.16779,3
0.09313,0.15622,0.062605,0.069735,0.049648,0.055169,0.1002,0.16822,3
0.092885,0.15343,0.060917,0.069658,0.048022,0.048692,0.10013,0.16614,3
0.092664,0.14632,0.058476,0.070276,0.048148,0.047131,0.09936,0.16635,3
0.092451,0.13827,0.055463,0.070245,0.048864,0.050327,0.10085,0.16598,3
0.09162,0.12858,0.051981,0.069751,0.050068,0.050727,0.10307,0.1658,2
0.08895,0.11977,0.048995,0.068307,0.051492,0.052325,0.1085,0.16297,2
0.089429,0.11185,0.04626,0.066879,0.053552,0.055861,0.11651,0.16694,2
0.090228,0.10272,0.042795,0.064755,0.054832,0.058789,0.12257,0.16812,2
0.091015,0.097227,0.040854,0.06297,0.0592,0.065566,0.13114,0.16932,2
0.091017,0.092391,0.039956,0.060195,0.062333,0.068421,0.13506,0.16978,2
0.089034,0.084516,0.037527,0.056477,0.066152,0.072477,0.14377,0.16796,2
0.087686,0.07597,0.034304,0.052352,0.069776,0.078248,0.15276,0.16622,2
0.085269,0.069161,0.031704,0.05203,0.072009,0.079595,0.15725,0.16324,2
0.083441,0.061738,0.029362,0.047906,0.07418,0.082036,0.16601,0.16073,2
0.082132,0.051784,0.026115,0.043533,0.075263,0.084129,0.1764,0.16047,2
0.080152,0.044635,0.024778,0.040507,0.076174,0.084401,0.18479,0.15755,2
0.079216,0.03989,0.024346,0.03797,0.076852,0.08441,0.19379,0.15446,2
0.077148,0.033452,0.021141,0.035777,0.078745,0.084447,0.20195,0.15174,2
0.074474,0.029481,0.02012,0.033036,0.078441,0.083625,0.213,0.15009,2
0.072323,0.026902,0.02039,0.032327,0.079428,0.08267,0.22301,0.15314,2
0.072828,0.026135,0.021143,0.033881,0.079933,0.081747,0.22956,0.15112,2
0.071697,0.023161,0.020531,0.033346,0.080988,0.081648,0.23959,0.14822,2
0.070551,0.020463,0.019701,0.031995,0.080295,0.079976,0.249,0.14316,2
0.069606,0.019858,0.020473,0.032519,0.079361,0.077156,0.25618,0.14254,2
0.067287,0.02111,0.022103,0.032024,0.078737,0.076139,0.26175,0.14225,2
0.065497,0.016807,0.021556,0.033385,0.078448,0.074132,0.27413,0.13737,2
0.062345,0.016452,0.022354,0.032591,0.078447,0.073308,0.2816,0.13496,4
0.061264,0.012493,0.022416,0.034461,0.079781,0.073555,0.29041,0.1323,4
0.057452,0.013089,0.023852,0.035219,0.080937,0.071276,0.29623,0.1319,4
0.056115,0.011222,0.024311,0.037759,0.080877,0.071241,0.30372,0.1321,4
0.054464,0.012766,0.025011,0.041104,0.083059,0.072635,0.31243,0.12848,4
0.051663,0.014098,0.025376,0.042196,0.08383,0.070649,0.31558,0.12581,4
0.050825,0.015667,0.026807,0.043962,0.08416,0.070897,0.31716,0.12505,4
0.050268,0.015245,0.027316,0.044089,0.083058,0.071734,0.33197,0.12546,4
0.049616,0.014766,0.028108,0.043949,0.083032,0.07326,0.34873,0.12656,4
0.049048,0.015528,0.029409,0.044971,0.08401,0.075297,0.35537,0.12748,4
0.050146,0.016826,0.029959,0.046274,0.083683,0.073965,0.36321,0.13295,4
0.04801,0.016195,0.030518,0.047336,0.083518,0.076123,0.37249,0.13271,4
0.04787,0.016308,0.031827,0.048795,0.084987,0.079028,0.38515,0.13654,4
0.048705,0.018258,0.032135,0.050163,0.086854,0.081503,0.38787,0.13941,4
0.049129,0.019073,0.03384,0.051664,0.087403,0.086317,0.39845,0.14571,4
0.048793,0.020578,0.036781,0.056556,0.091237,0.090855,0.41393,0.15205,4
0.047733,0.021031,0.038573,0.060454,0.093979,0.098318,0.42469,0.15922,4
